"sec","date","open","high","low","close","volume","adjusted"
"4686",2018-08-16,211.75,213.809998,211.470001,213.320007,28500400,210.858459
"4687",2018-08-17,213.440002,217.949997,213.160004,217.580002,35427000,215.06929
"4688",2018-08-20,218.100006,219.179993,215.110001,215.460007,30287700,212.973755
"4689",2018-08-21,216.800003,217.190002,214.029999,215.039993,26159800,212.558609
"4690",2018-08-22,214.100006,216.360001,213.839996,215.050003,19018100,212.568481
"4691",2018-08-23,214.649994,217.050003,214.600006,215.490005,18883200,213.003418
"4692",2018-08-24,216.600006,216.899994,215.110001,216.160004,18476400,213.66568
"4693",2018-08-27,217.149994,218.740005,216.330002,217.940002,20525100,215.42514
"4694",2018-08-28,219.009995,220.539993,218.919998,219.699997,22776800,217.164825
"4695",2018-08-29,220.149994,223.490005,219.410004,222.979996,27254800,220.406982
"4696",2018-08-30,223.25,228.259995,222.399994,225.029999,48793800,222.433319
"4697",2018-08-31,226.509995,228.869995,226,227.630005,43340100,225.003342
"4698",2018-09-04,228.410004,229.179993,226.630005,228.360001,27390100,225.724899
"4699",2018-09-05,228.990005,229.669998,225.100006,226.869995,33333000,224.25209
"4700",2018-09-06,226.229996,227.350006,221.300003,223.100006,34290000,220.525604
"4701",2018-09-07,221.850006,225.369995,220.710007,221.300003,37619800,218.746384
"4702",2018-09-10,220.949997,221.850006,216.470001,218.330002,39516500,215.810654
"4703",2018-09-11,218.009995,224.300003,216.559998,223.850006,35749000,221.266953
"4704",2018-09-12,224.940002,225,219.839996,221.070007,49278700,218.519043
"4705",2018-09-13,223.520004,228.350006,222.570007,226.410004,41706400,223.797409
"4706",2018-09-14,225.75,226.839996,222.520004,223.839996,31999300,221.25705
"4707",2018-09-17,222.149994,222.949997,217.270004,217.880005,37195100,215.365845
"4708",2018-09-18,217.789993,221.850006,217.119995,218.240005,31571700,215.72168
"4709",2018-09-19,218.5,219.619995,215.300003,218.369995,27123800,215.850189
"4710",2018-09-20,220.240005,222.279999,219.149994,220.029999,26608800,217.491013
"4711",2018-09-21,220.779999,221.360001,217.289993,217.660004,96246700,215.148376
"4712",2018-09-24,216.820007,221.259995,216.630005,220.789993,27693400,218.242233
"4713",2018-09-25,219.75,222.820007,219.699997,222.190002,24554400,219.626099
"4714",2018-09-26,221,223.75,219.759995,220.419998,23984700,217.876511
"4715",2018-09-27,223.820007,226.440002,223.539993,224.949997,30181200,222.354248
"4716",2018-09-28,224.789993,225.839996,224.020004,225.740005,22929400,223.135147
"4717",2018-10-01,227.949997,229.419998,226.350006,227.259995,23600800,224.637604
"4718",2018-10-02,227.25,230,226.630005,229.279999,24788200,226.634293
"4719",2018-10-03,230.050003,233.470001,229.779999,232.070007,28654800,229.39209
"4720",2018-10-04,230.779999,232.350006,226.729996,227.990005,32042000,225.359177
"4721",2018-10-05,227.960007,228.410004,220.580002,224.289993,33580500,221.701859
"4722",2018-10-08,222.210007,224.800003,220.199997,223.770004,29663900,221.187866
"4723",2018-10-09,223.639999,227.270004,222.25,226.869995,26891000,224.25209
"4724",2018-10-10,225.460007,226.350006,216.050003,216.360001,41990600,213.863373
"4725",2018-10-11,214.520004,219.5,212.320007,214.449997,53124400,211.975418
"4726",2018-10-12,220.419998,222.880005,216.839996,222.110001,40337900,219.547028
"4727",2018-10-15,221.160004,221.830002,217.270004,217.360001,30791000,214.851822
"4728",2018-10-16,218.929993,222.990005,216.759995,222.149994,29184000,219.586548
"4729",2018-10-17,222.300003,222.639999,219.339996,221.190002,22885400,218.63765
"4730",2018-10-18,217.860001,219.740005,213,216.020004,32581300,213.527298
"4731",2018-10-19,218.059998,221.259995,217.429993,219.309998,33078700,216.779327
"4732",2018-10-22,219.789993,223.360001,218.940002,220.649994,28792100,218.103851
"4733",2018-10-23,215.830002,223.25,214.699997,222.729996,38767800,220.159851
"4734",2018-10-24,222.600006,224.229996,214.539993,215.089996,40925500,212.608017
"4735",2018-10-25,217.710007,221.380005,216.75,219.800003,29855800,217.263672
"4736",2018-10-26,215.899994,220.190002,212.669998,216.300003,47258400,213.804077
"4737",2018-10-29,219.190002,219.690002,206.089996,212.240005,45935500,209.790924
"4738",2018-10-30,211.149994,215.179993,209.270004,213.300003,36660000,210.838684
"4739",2018-10-31,216.880005,220.449997,216.619995,218.860001,38358900,216.334518
"4740",2018-11-01,219.050003,222.360001,216.809998,222.220001,58323200,219.655762
"4741",2018-11-02,209.550003,213.649994,205.429993,207.479996,91328700,205.085831
"4742",2018-11-05,204.300003,204.389999,198.169998,201.589996,66163700,199.263809
"4743",2018-11-06,201.919998,204.720001,201.690002,203.770004,31882900,201.418655
"4744",2018-11-07,205.970001,210.059998,204.130005,209.949997,33424400,207.527328
"4745",2018-11-08,209.979996,210.119995,206.75,208.490005,25362600,206.803253
"4746",2018-11-09,205.550003,206.009995,202.25,204.470001,34365800,202.815765
"4747",2018-11-12,199,199.850006,193.789993,194.169998,51135500,192.599106
"4748",2018-11-13,191.630005,197.179993,191.449997,192.229996,46882900,190.674789
"4749",2018-11-14,193.899994,194.479996,185.929993,186.800003,60801000,185.288742
"4750",2018-11-15,188.389999,191.970001,186.899994,191.410004,46478800,189.861435
"4751",2018-11-16,190.5,194.970001,189.460007,193.529999,36928300,191.964279
"4752",2018-11-19,190,190.699997,184.990005,185.860001,41925300,184.356339
"4753",2018-11-20,178.369995,181.470001,175.509995,176.979996,67825200,175.548157
"4754",2018-11-21,179.729996,180.270004,176.550003,176.779999,31124200,175.349792
"4755",2018-11-23,174.940002,176.600006,172.100006,172.289993,23624000,170.896118
"4756",2018-11-26,174.240005,174.949997,170.259995,174.619995,44998500,173.20726
"4757",2018-11-27,171.509995,174.770004,170.880005,174.240005,41387400,172.830338
"4758",2018-11-28,176.729996,181.289993,174.929993,180.940002,46062500,179.476135
"4759",2018-11-29,182.660004,182.800003,177.699997,179.550003,41770000,178.097382
"4760",2018-11-30,180.289993,180.330002,177.029999,178.580002,39531500,177.135223
"4761",2018-12-03,184.460007,184.940002,181.210007,184.820007,40802500,183.324753
"4762",2018-12-04,180.949997,182.389999,176.270004,176.690002,41344300,175.260513
"4763",2018-12-06,171.759995,174.779999,170.419998,174.720001,43098400,173.306473
"4764",2018-12-07,173.490005,174.490005,168.300003,168.490005,42281600,167.126862
"4765",2018-12-10,165,170.089996,163.330002,169.600006,62026000,168.22789
"4766",2018-12-11,171.660004,171.789993,167,168.630005,47281700,167.265732
"4767",2018-12-12,170.399994,171.919998,169.020004,169.100006,35627700,167.731934
"4768",2018-12-13,170.490005,172.570007,169.550003,170.949997,31898600,169.566956
"4769",2018-12-14,169,169.080002,165.279999,165.479996,40703700,164.14122
"4770",2018-12-17,165.449997,168.350006,162.729996,163.940002,44287900,162.613678
"4771",2018-12-18,165.380005,167.529999,164.389999,166.070007,33841500,164.72644
"4772",2018-12-19,166,167.449997,159.089996,160.889999,49047300,159.588348
"4773",2018-12-20,160.399994,162.110001,155.300003,156.830002,64773000,155.561188
"4774",2018-12-21,156.860001,158.160004,149.630005,150.729996,95744600,149.510544
"4775",2018-12-24,148.149994,151.550003,146.589996,146.830002,37169200,145.64209
"4776",2018-12-26,148.300003,157.229996,146.720001,157.169998,58582500,155.898438
"4777",2018-12-27,155.839996,156.770004,150.070007,156.149994,53117100,154.886688
"4778",2018-12-28,157.5,158.520004,154.550003,156.229996,42291400,154.966034
"4779",2018-12-31,158.529999,159.360001,156.479996,157.740005,35003500,156.463837
"4780",2019-01-02,154.889999,158.850006,154.229996,157.919998,37039700,156.642365
"4781",2019-01-03,143.979996,145.720001,142,142.190002,91244100,141.039642
"4782",2019-01-04,144.529999,148.550003,143.800003,148.259995,58607100,147.060516
"4783",2019-01-07,148.699997,148.830002,145.899994,147.929993,54777800,146.733185
"4784",2019-01-08,149.559998,151.820007,148.520004,150.75,41025300,149.53038
"4785",2019-01-09,151.289993,154.529999,149.630005,153.309998,45099100,152.069672
"4786",2019-01-10,152.5,153.970001,150.860001,153.800003,35780700,152.55571
"4787",2019-01-11,152.880005,153.699997,151.509995,152.289993,27023200,151.057922
"4788",2019-01-14,150.850006,151.270004,149.220001,150,32439200,148.786438
"4789",2019-01-15,150.270004,153.389999,150.050003,153.070007,28710900,151.831619
"4790",2019-01-16,153.080002,155.880005,153,154.940002,30569700,153.686493
"4791",2019-01-17,154.199997,157.660004,153.259995,155.860001,29821200,154.599045
"4792",2019-01-18,157.5,157.880005,155.979996,156.820007,33751000,155.551285
"4793",2019-01-22,156.410004,156.729996,152.619995,153.300003,30394000,152.059753
"4794",2019-01-23,154.149994,155.139999,151.699997,153.919998,23130600,152.674728
"4795",2019-01-24,154.110001,154.479996,151.740005,152.699997,25441500,151.464615
"4796",2019-01-25,155.479996,158.130005,154.320007,157.759995,33535500,156.483673
"4797",2019-01-28,155.789993,156.330002,153.660004,156.300003,26192100,155.035492
"4798",2019-01-29,156.25,158.130005,154.110001,154.679993,41587200,153.428589
"4799",2019-01-30,163.25,166.149994,160.229996,165.25,61109800,163.913071
"4800",2019-01-31,166.110001,169,164.559998,166.440002,40739600,165.093445
"4801",2019-02-01,166.960007,168.979996,165.929993,166.520004,32668100,165.172806
"4802",2019-02-04,167.410004,171.660004,167.279999,171.25,31495500,169.864532
"4803",2019-02-05,172.860001,175.080002,172.350006,174.179993,36101600,172.770813
"4804",2019-02-06,174.649994,175.570007,172.850006,174.240005,28239600,172.830338
"4805",2019-02-07,172.399994,173.940002,170.339996,170.940002,31741700,169.557037
"4806",2019-02-08,168.990005,170.660004,168.419998,170.410004,23820000,169.756271
"4807",2019-02-11,171.050003,171.210007,169.25,169.429993,20993400,168.780029
"4808",2019-02-12,170.100006,171,169.699997,170.889999,22283500,170.234436
"4809",2019-02-13,171.389999,172.479996,169.919998,170.179993,22490200,169.527145
"4810",2019-02-14,169.710007,171.259995,169.380005,170.800003,21835700,170.144775
"4811",2019-02-15,171.25,171.699997,169.75,170.419998,24626800,169.766235
"4812",2019-02-19,169.710007,171.440002,169.490005,170.929993,18972800,170.274261
"4813",2019-02-20,171.190002,173.320007,170.990005,172.029999,26114400,171.370056
"4814",2019-02-21,171.800003,172.369995,170.300003,171.059998,17249700,170.403778
"4815",2019-02-22,171.580002,173,171.380005,172.970001,18913200,172.306458
"4816",2019-02-25,174.160004,175.869995,173.949997,174.229996,21873400,173.561615
"4817",2019-02-26,173.710007,175.300003,173.169998,174.330002,17070200,173.66124
"4818",2019-02-27,173.210007,175,172.729996,174.869995,27835400,174.199158
"4819",2019-02-28,174.320007,174.910004,172.919998,173.149994,28215400,172.485748
"4820",2019-03-01,174.279999,175.149994,172.889999,174.970001,25886200,174.298782
"4821",2019-03-04,175.690002,177.75,173.970001,175.850006,27436200,175.175415
"4822",2019-03-05,175.940002,176,174.539993,175.529999,19737400,174.856628
"4823",2019-03-06,174.669998,175.490005,173.940002,174.520004,20810400,173.85051
"4824",2019-03-07,173.869995,174.440002,172.020004,172.5,24760900,171.838257
"4825",2019-03-08,170.320007,173.070007,169.5,172.910004,23999400,172.246689
"4826",2019-03-11,175.490005,179.119995,175.350006,178.899994,32011000,178.213699
"4827",2019-03-12,180,182.669998,179.369995,180.910004,32467600,180.215988
"4828",2019-03-13,182.25,183.300003,180.919998,181.710007,31032500,181.012924
"4829",2019-03-14,183.899994,184.100006,182.559998,183.729996,23579500,183.025162
"4830",2019-03-15,184.850006,187.330002,183.740005,186.119995,39042900,185.406006
"4831",2019-03-18,185.800003,188.389999,185.789993,188.020004,26219800,187.298721
"4832",2019-03-19,188.350006,188.990005,185.919998,186.529999,31646400,185.814423
"4833",2019-03-20,186.229996,189.490005,184.729996,188.160004,31035200,187.438187
"4834",2019-03-21,190.020004,196.330002,189.809998,195.089996,51034200,194.341583
"4835",2019-03-22,195.339996,197.690002,190.779999,191.050003,42407700,190.317093
"4836",2019-03-25,191.509995,191.979996,186.600006,188.740005,43845300,188.015961
"4837",2019-03-26,191.660004,192.880005,184.580002,186.789993,49800500,186.073425
"4838",2019-03-27,188.75,189.759995,186.550003,188.470001,29848400,187.746994
"4839",2019-03-28,188.949997,189.559998,187.529999,188.720001,20780400,187.996033
"4840",2019-03-29,189.830002,190.080002,188.539993,189.949997,23564000,189.221313
"4841",2019-04-01,191.639999,191.679993,188.380005,191.240005,27862000,190.506363
"4842",2019-04-02,191.089996,194.460007,191.050003,194.020004,22765700,193.275696
"4843",2019-04-03,193.25,196.5,193.149994,195.350006,23271800,194.600601
"4844",2019-04-04,194.789993,196.369995,193.139999,195.690002,19114300,194.939301
"4845",2019-04-05,196.449997,197.100006,195.929993,197,18526600,196.244263
"4846",2019-04-08,196.419998,200.229996,196.339996,200.100006,25881700,199.332382
"4847",2019-04-09,200.320007,202.850006,199.229996,199.5,35768200,198.73468
"4848",2019-04-10,198.679993,200.740005,198.179993,200.619995,21695300,199.850372
"4849",2019-04-11,200.850006,201,198.440002,198.949997,20900800,198.186783
"4850",2019-04-12,199.199997,200.139999,196.210007,198.869995,27760700,198.107086
"4851",2019-04-15,198.580002,199.850006,198.009995,199.229996,17536600,198.465714
"4852",2019-04-16,199.460007,201.369995,198.559998,199.25,25696400,198.485641
"4853",2019-04-17,199.539993,203.380005,198.610001,203.130005,28906800,202.350754
"4854",2019-04-18,203.119995,204.149994,202.520004,203.860001,24195800,203.077957
"4855",2019-04-22,202.830002,204.940002,202.339996,204.529999,19439500,203.745377
"4856",2019-04-23,204.429993,207.75,203.899994,207.479996,23323000,206.684052
"4857",2019-04-24,207.360001,208.479996,207.050003,207.160004,17540600,206.365295
"4858",2019-04-25,206.830002,207.759995,205.119995,205.279999,18543200,204.492508
"4859",2019-04-26,204.899994,205,202.119995,204.300003,18649100,203.516266
"4860",2019-04-29,204.399994,205.970001,203.860001,204.610001,22204700,203.825073
"4861",2019-04-30,203.059998,203.399994,199.110001,200.669998,46534900,199.900192
"4862",2019-05-01,209.880005,215.309998,209.229996,210.520004,64827300,209.712402
"4863",2019-05-02,209.839996,212.649994,208.130005,209.149994,31996300,208.347656
"4864",2019-05-03,210.889999,211.839996,210.229996,211.75,20892400,210.937683
"4865",2019-05-06,204.289993,208.839996,203.5,208.479996,32443100,207.680222
"4866",2019-05-07,205.880005,207.419998,200.830002,202.860001,38763700,202.081787
"4867",2019-05-08,201.899994,205.339996,201.75,202.899994,26339500,202.121628
"4868",2019-05-09,200.399994,201.679993,196.660004,200.720001,34908600,199.949997
"4869",2019-05-10,197.419998,198.850006,192.770004,197.179993,41208700,197.179993
"4870",2019-05-13,187.710007,189.479996,182.850006,185.720001,57430600,185.720001
"4871",2019-05-14,186.410004,189.699997,185.410004,188.660004,36529700,188.660004
"4872",2019-05-15,186.270004,191.75,186.020004,190.919998,26544700,190.919998
"4873",2019-05-16,189.910004,192.470001,188.839996,190.080002,33031400,190.080002
"4874",2019-05-17,186.929993,190.899994,186.759995,189,32879100,189
"4875",2019-05-20,183.520004,184.350006,180.279999,183.089996,38612300,183.089996
"4876",2019-05-21,185.220001,188,184.699997,186.600006,28364800,186.600006
"4877",2019-05-22,184.660004,185.710007,182.550003,182.779999,29748600,182.779999
"4878",2019-05-23,179.800003,180.539993,177.809998,179.660004,36529700,179.660004
"4879",2019-05-24,180.199997,182.139999,178.619995,178.970001,23714700,178.970001
"4880",2019-05-28,178.919998,180.589996,177.910004,178.229996,27948200,178.229996
"4881",2019-05-29,176.419998,179.350006,176,177.380005,28481200,177.380005
"4882",2019-05-30,177.949997,179.229996,176.669998,178.300003,21218400,178.300003
"4883",2019-05-31,176.229996,177.990005,174.990005,175.070007,27043600,175.070007
"4884",2019-06-03,175.600006,177.919998,170.270004,173.300003,40396100,173.300003
"4885",2019-06-04,175.440002,179.830002,174.520004,179.639999,30968000,179.639999
"4886",2019-06-05,184.279999,184.990005,181.139999,182.539993,29773400,182.539993
"4887",2019-06-06,183.080002,185.470001,182.149994,185.220001,22526300,185.220001
